location,section,mineralogy,water depth,height (m),δ13C,δ18O,44/40Ca,44/42Ca,44/43Ca,δ26Mg,δ25Mg,Sr/Ca (mmol/mol),Mg/Ca (mmol/mol),Mn/Ca (μmol/mol),U/Ca (μmol/mol),Mn/Sr (mmol/mmol)
Australia,J162,Limestone,5,44.4,-11.24,-15.46,-0.891790861,0.097091815,,,,0.1743639,25.67,9159.2331,,52.52941176
Australia,J162,Limestone,5,59.1,-10.7,-15.26,-0.681694045,0.199080561,,,,0.1741531,24.43,7027.5898,,40.35294118
Australia,J162,Limestone,5,64.1,-10.11,-15.32,,,,,,0.193629,19.1,7785.924,,40.21052632
Australia,J162,Limestone,5,76,-9.61,-14.9,-0.659858565,0.209680308,,,,0.2248796,22.18,7093.9292,,31.54545455
Australia,J162,Limestone,5,87.3,-9.66,-15.52,-1.00305421,0.043080481,,,,0.2244572,20.26,7182.6304,,32
Australia,J162,Limestone,5,99.9,-9.39,-15.49,-0.899007817,0.093588438,,,,0.2143554,20.74,8145.5052,,38
Australia,J162,Limestone,5,109.5,-9.37,-15.36,-0.898952951,0.093615072,,,,0.234531,19.7,6760.611,,28.82608696
Australia,J162,Limestone,5,119.4,-8.94,-15.17,-0.855422182,0.114746514,,,,0.2138451,18.31,7423.4799,,34.71428571
Australia,J162,Limestone,5,129.3,-8.85,-15.19,-0.655653982,0.211721368,,,,0.223905,17.75,6513.6,,29.09090909
Australia,J162,Limestone,5,139.6,-8.74,-15.04,-0.905149709,0.090606938,,,,0.214263,20.3,6825.807,,31.85714286
Australia,J162,Limestone,5,149.1,-8.6,-14.83,-0.88387655,0.100933714,,,,0.244476,18.65,5673.8805,,23.20833333
Australia,J162,Limestone,5,160.4,-8.45,-14.96,-0.764064178,0.159095059,,,,0.2444784,18.66,4869.1948,,19.91666667
Australia,J162,Limestone,5,173.7,-7.47,-14,-1.638136498,-0.265211892,,,,2.5594721,19.71,2120.9968,,0.828685259
Australia,J162,Limestone,5,183.5,-6.71,-12.93,-1.758886703,-0.323828497,,,,1.7225156,19.24,2221.9432,,1.289940828
Australia,J162,Limestone,5,194.4,-6.91,-14.45,,,,,,2.4776523,19.61,1498.8267,,0.604938272
Australia,J162,Limestone,5,204.6,-6.81,-14.32,-1.74967149,-0.319355092,,,,6.5536515,16.07,1524.105,,0.23255814
Australia,J162,Limestone,5,226.3,-6.81,-13.83,-1.927977037,-0.405911183,,,,2.9329056,18.37,1272.9625,,0.434027778
Australia,J162,Limestone,5,236.3,-6.96,-14.01,-1.662969659,-0.277266825,,,,3.2395088,15.52,1421.728,,0.438871473
Australia,J162,Limestone,5,246.2,-6.86,-14.14,-1.881427799,-0.383314466,,,,2.2671295,16.65,1687.639,,0.744394619
Australia,J162,Limestone,5,256.1,-6.96,-14.09,,,,,,5.076132,13.2,1529.932,,0.301397206
Australia,J162,Limestone,5,269,-9.23,-13.33,-1.558135115,-0.22637627,,,,2.3813408,26.44,5080.878,,2.13362069
Australia,J162,Limestone,5,279.4,-10.31,-13.25,-1.460544404,-0.179002138,,,,1.85185,17.5,5840.45,,3.153846154
Australia,J162,Limestone,5,288.6,-6.44,-14.08,-1.733803559,-0.311652213,,,,4.458608,13.32,1590.9124,,0.356818182
Australia,J162,Limestone,5,298.7,-7.24,-14.3,-1.815401256,-0.351262746,,,,4.9232291,10.93,1860.1112,,0.377823409
Australia,J162,Limestone,5,304.7,-8.09,-13.58,-1.62823702,-0.26040632,,,,3.9810432,36.73,4271.3276,,1.072916667
Australia,J162,Limestone,5,336.2,-7.62,-13.06,-1.613267109,-0.253139373,,,,2.8986841,24.27,2867.956,,0.989399293
Australia,J162,Limestone,5,345.6,-8.27,-12.91,-1.752407783,-0.32068339,,,,5.0478615,19.77,1804.9929,,0.357575758
Australia,J162,Limestone,5,355.6,-6.79,-13.64,-1.811632543,-0.349433273,,,,5.797008,20.6,1479.87,,0.25528169
Australia,J162,Limestone,5,365.8,-6.29,-13.08,-1.860399905,-0.37310675,,,,5.211583,36.1,1637.038,,0.314115308
Australia,J162,Limestone,5,379.3,-6.5,-12.71,-1.641150183,-0.266674846,,,,4.911168,23.16,1749.6036,,0.35625
Australia,J162,Limestone,5,394.4,-6.75,-13.24,-1.77799818,-0.333105912,,,,5.5226814,34.21,1768.4991,,0.320224719
Australia,J162,Limestone,5,406.2,-6.63,-12.96,-1.820729684,-0.353849361,,,,4.5285484,31.56,2228.1696,,0.492027335
Australia,J162,Limestone,5,415,-6.82,-13.49,-1.808226956,-0.347780076,,,,5.0774346,13.46,1885.0356,,0.371257485
Australia,J162,Limestone,5,425,-6.6,-13.14,,,,,,4.106508,29.2,2881.76,,0.701754386
Australia,J162,Limestone,5,435.3,-6.56,-13.36,,,,,,4.154801,23.35,2302.5375,,0.554187192
Australia,J162,Limestone,5,459.5,-8.06,-13.22,-1.780137996,-0.334144658,,,,3.57308,20.88,2480.7384,,0.694285714
Australia,J162,Limestone,5,471.4,-7.96,-12.04,-1.6686,-0.28,,,,3.5530371,23.93,2436.9534,,0.685878963
Australia,J162,Limestone,5,482.3,-10.98,-12.4,-1.265000156,-0.084077746,,,,2.2796718,50.54,5231.6892,,2.294930876
Australia,J162,Limestone,5,493.6,-6.93,-12.76,-1.62401623,-0.258357393,,,,3.3052212,20.13,1928.0457,,0.583333333
Australia,J162,Limestone,5,502.9,-7.67,-12.06,,,,,,2.0276176,78.52,3774.82,,1.861702128
Australia,J162,Limestone,5,514.7,-7.93,-12.23,-1.418695294,-0.158687036,,,,7.5476128,36.76,4634.3172,,0.614010989
Australia,J162,Limestone,3,525.1,-7.44,-12.6,-1.47637108,-0.18668499,,,,2.9967126,19.29,2008.0013,,0.670068027
Australia,J162,Limestone,3,540.9,-5.82,-11.76,-1.622850038,-0.25779128,,,,1.4308691,44.43,1723.3095,,1.204379562
Australia,J162,Limestone,3,553.2,-6.21,-12.27,-1.465416191,-0.181367083,,,,4.2480785,38.65,2150.0055,,0.506112469
Australia,J162,Limestone,3,565.1,-6.06,-11.81,-1.497488983,-0.196936399,,,,1.3274229,29.01,1872.7982,,1.410852713
Australia,J162,Limestone,3,574.3,-6.25,-11.84,-1.371837322,-0.135940448,,,,2.1842065,15.91,1381.6376,,0.63255814
Australia,J162,Limestone,3,589.2,-5.63,-12.22,-1.5123885,-0.204169175,,,,1.1269728,33.92,1654.272,,1.467889908
Australia,J162,Limestone,3,599.7,-6.26,-11.22,,,,,,0.6308076,106.68,2445.7628,,3.877192982
Australia,J162,Limestone,3,612.7,-6.26,-10.68,-1.271381923,-0.087175691,,,,0.5942061,165.11,2539.9398,,4.274509804
Australia,J162,Limestone,3,622.8,-5.74,-11.35,-1.264601413,-0.083884181,,,,0.7131776,114.34,2317.8272,,3.25
Australia,J162,Dolostone,3,632,-5.19,-11.68,-1.0712,0.01,,-1.74,,0.114528,908.8,5058.32,,44.16666667
Australia,J162,Dolostone,3,642.4,-4.38,-12.28,-1.357867798,-0.129159125,,-2.05,,0.1495088,868.86,7886.5892,,52.75
Australia,J162,Dolostone,3,651.9,-4.5,-12.76,,,,,,0.286992,793.7,12609.711,,43.9375
Australia,J162,Limestone,3,663.4,-3.24,-11.53,-1.294552402,-0.098423496,,-1.99,,0.5222687,111.21,5267.1354,,10.08510638
Australia,J162,Dolostone,1,671.5,-0.34,-8.79,-0.890979755,0.097485556,,-1.93,,0.0762792,906.98,2078.6082,,27.25
Australia,J162,Limestone,1,712.8,-0.42,-7.6,-1.126675088,-0.016929654,,,,0.4448221,34.47,4396.4975,,9.88372093
Australia,J162,Limestone,1,719.7,2.76,-8.31,-1.085115022,0.003245135,,-1.99,,0.5287982,79.18,4230.3856,,8
Australia,J162,Limestone,1,775.4,1.65,-7.79,-1.228664563,-0.066439108,,-2.08,,0.6985745,74.73,2160.2073,,3.092307692
Australia,J162,Dolostone,1,786.1,2.9,-8.03,-1.0094,0.04,,-1.96,,0.0760772,901.93,2453.4897,,32.25
Australia,J162,Dolostone,1,796.2,3.17,-9.71,-1.248329325,-0.075985109,,-1.79,,0.076142,903.55,2379.4375,,31.25
Australia,J162,Dolostone,1,806.9,2.73,-9.41,-1.09936871,-0.003674131,,-1.87,,0.0570711,902.37,2796.4839,,49
Australia,J162,Dolostone,1,818.5,2.07,-8.04,-0.821347985,0.131287386,,-1.84,,0.095277,905.54,8917.9272,,93.6
Australia,J162,Dolostone,1,828.6,5.71,-9.45,-1.051682046,0.019474735,,-1.82,,0.1326017,894.31,8031.8744,,60.57142857
Australia,J162,Dolostone,1,835.7,5.06,-9.28,-0.836153737,0.124100128,,-1.54,,0.1509888,887.36,12116.8512,,80.25
Australia,J162,Dolostone,1,859.5,3.68,-8.67,-0.820774571,0.131565742,,-1.49,,0.1323007,890.01,11755.8622,,88.85714286
Australia,J19,Dolostone,5,0.2,-4.15,-6.26,-1.107377049,-0.000399916,,-2.259253,,0.196424979,798.81095,17273.97293,1.176813995,87.94183417
Australia,J19,Dolostone,5,53.6,-9.56,-7.22,-1.115639344,-0.004432353,,,,0.273554783,710.0246547,9430.501252,0.831842472,34.47390372
Australia,J19,Limestone,5,68.6,-10.47,-14.6,-0.893567623,0.103939375,,-2.72,,0.194523293,23.03069303,3795.820658,0.254044341,19.51345055
Australia,J19,Limestone,5,73.9,-9.9,-14.54,-0.824004098,0.137885518,,-2.98,,0.174406643,23.1822768,5237.54726,0.121397041,30.0306638
Australia,J19,Limestone,5,87,-9.12,-14.28,-1.155155738,-0.023716155,,-2.64,,0.237917204,20.551825,3366.131476,0.370231807,14.14833152
Australia,J19,Limestone,5,95.6,-9.1,-15.47,-0.799309426,0.149936908,,-3.27,,0.200309098,18.96774466,3343.910058,0.08576733,16.69375027
Australia,J19,Limestone,5,108.3,-8.36,-14.12,-0.717522541,0.189848564,,-2.91,,0.236486573,20.39030269,2888.303647,0.123834955,12.21339381
Australia,J19,Limestone,5,112.3,-8.59,-14.12,-1.145741803,-0.019121845,,-2.74,,0.266930168,24.74808855,3066.300188,0.225622573,11.48727478
Australia,J19,Limestone,5,124.1,-7.98,-13.49,-1.366377049,-0.126791916,,-2.59,,0.630264031,24.8238508,2946.829786,1.205521633,4.675548089
Australia,J19,Limestone,5,134.7,-7.84,-13.69,-1.338680328,-0.113275685,,-2.48,,0.498605934,38.61751553,3003.386431,0.757330113,6.023567363
Australia,J19,Limestone,5,140.8,-7.69,-13.17,-1.259436475,-0.074604581,,-2.73,,0.463893782,23.09106035,2436.910722,0.907139258,5.253165308
Australia,J19,Limestone,5,157,-7.85,-13.33,-1.240612705,-0.065418753,,-2.41,,0.603410704,29.62084072,2458.707062,1.366900256,4.074682543
Australia,J19,Limestone,5,168.9,-7.48,-12.96,-1.476891393,-0.180723415,,-2.07,,0.650219614,50.52283407,2322.606407,1.34846582,3.572033751
Australia,J19,Limestone,5,177.8,-7.46,-12.79,-1.514485656,-0.199068787,,-2,,0.619280752,64.17196908,2797.109435,0.509939333,4.51670656
Australia,J19,Limestone,5,206.4,-7.97,-12.69,-1.864295082,-0.369775622,,-3.11,,1.141643567,21.25383758,2219.49613,1.321176622,1.944123537
Australia,J19,Limestone,5,219.3,-7.8,-13.98,-1.696147541,-0.287719602,,-2.34,,7.105971014,22.6099691,1663.163316,2.894039147,0.23405152
Australia,J19,Limestone,5,234.8,-7.43,-12.27,-1.689188525,-0.284324395,,-2.66,,1.073723808,12.53907268,1412.646443,3.162679669,1.315651597
Australia,J19,Limestone,5,257.7,-7.42,-12.57,-1.45527459,-0.170174369,,-2.68,,0.632763201,25.53664395,1436.048724,1.130640102,2.269488367
Australia,J19,Limestone,5,265,-7.23,-12.43,-1.526877049,-0.205116102,,-2.68,,2.219215514,35.21835204,1793.131731,1.388361873,0.808002521
Australia,J19,Limestone,5,275.5,-7.37,-12.44,-1.549831967,-0.216318347,,-2.28,,0.702084223,20.31761237,1441.585581,1.355474449,2.053294368
Australia,J19,Limestone,5,287.3,-7.43,-12.59,-1.494407787,-0.189270817,,-2.76,,0.849113439,20.76684515,1313.179624,1.997067557,1.546530256
Australia,J19,Limestone,5,295.1,-7.33,-12.62,-1.613006148,-0.247146648,,-2.26,,0.890414028,29.35631211,1290.78398,3.272151731,1.449644704
Australia,J19,Limestone,5,306.8,-7.62,-12.71,-1.63267623,-0.256745885,,-2.71,,0.694149882,22.91210787,1515.029026,1.18968521,2.182567577
Australia,J19,Limestone,5,315,-7.31,-12.33,-1.562231557,-0.222368842,,-2.24,,3.673946363,27.44792434,1582.649754,1.850645487,0.4307765
Australia,J19,Limestone,5,324.7,-7.33,-12.62,-1.47905123,-0.181777138,,-2.46,,0.740720599,50.37270965,2163.481375,1.174525403,2.920779276
Australia,J19,Limestone,5,333.9,-7.24,-12.13,-1.646409836,-0.263448167,,-2.27,,1.111450555,13.32994129,1452.155074,1.434508499,1.306540419
Australia,J19,Limestone,5,344,-7.53,-13.12,-1.119557377,-0.006344432,,-3.16,,0.762639311,29.55992319,1522.136237,1.557944029,1.995879592
Australia,J19,Limestone,5,352,-7.37,-13.01,-1.738034836,-0.308161088,,-2.08,,5.607711482,25.54882869,1477.031674,2.510284702,0.263392951
Australia,J19,Limestone,5,367.4,-7.36,-13.05,-1.696805328,-0.288041228,,-2.59,,1.676444431,20.63137359,1913.732432,1.715844724,1.14154242
Australia,J19,Limestone,5,373.3,-7.46,-12.78,-1.468696721,-0.176724201,,-2.18,,2.991645177,40.26265163,2784.170413,1.21177401,0.930648606
Australia,J19,Limestone,3,410.9,-7.64,-13.11,-1.067764344,0.018930855,,-2.3,,1.184701541,15.95046015,2325.941561,2.652119274,1.963314371
Australia,J19,Limestone,3,423.2,-8.29,-12.88,-1.547186475,-0.2150265,,-2.8,,0.651856695,19.77746132,3645.815598,0.754341814,5.59297101
Australia,J19,Limestone,3,445.3,-7.3,-12.21,-1.673809426,-0.276818527,,-2.59,,0.723384552,24.84595598,2743.682676,0.655686905,3.792841122
Australia,J19,Limestone,3,456.9,-6.83,-12.16,-1.711594262,-0.295258015,,-2.58,,1.173610191,16.72635872,1712.52069,1.09875091,1.459190371
Australia,J19,Limestone,3,467,-6.68,-11.52,-1.711071721,-0.295003311,,-2.76,,0.991659402,15.86036357,1537.839258,1.418844145,1.550773637
Australia,J19,Limestone,3,479.3,-6.18,-11.47,-1.859397541,-0.367385943,,-2.15,,1.355862972,15.1933953,1003.721268,1.17030613,0.740282233
Australia,J19,Limestone,3,489.4,-6.06,-10.58,-1.691758197,-0.285578312,,-2.3,,1.428688981,13.78980749,1118.413361,0.923397107,0.782824937
Australia,J19,Limestone,3,498.8,-6.11,-10.91,-1.636670082,-0.258695227,,-2.19,,1.747324125,16.53019195,1229.576491,0.890880469,0.703691132
Australia,J19,Limestone,3,513,-5.78,-10.79,,,,-2.07,,1.664040296,18.98264635,1714.480174,0.89906232,1.030311693
Australia,J19,Limestone,3,522.8,-5.92,-10.82,,,,-2.32,,0.983010994,22.25924219,1726.431248,0.659007837,1.756268504
Australia,J19,Limestone,3,531.6,-5.62,-10.51,-1.632670082,-0.256743319,,-2.35,,1.461593959,15.73500741,1144.632404,0.902441302,0.783139802
Australia,J19,Limestone,3,558.4,-4.97,-9.83,-1.477096311,-0.180822927,,-2.41,,1.074190815,95.98202332,1470.222024,0.647134838,1.36867864
Australia,J19,Limestone,3,568.7,-4,-10.5,-1.562758197,-0.222626376,,-2.02,,0.740706889,70.5346976,1838.736186,0.420986888,2.482407297
Australia,J19,Limestone,3,582,-3.96,-10.43,-1.301135246,-0.094954375,,-1.93,,0.573757214,102.530447,3154.79445,0.431618381,5.498483284
Australia,J19,Limestone,3,590.5,-3.22,-10.8,-1.235420082,-0.062885075,,-2.06,,0.434120463,64.87338606,3988.53722,0.251319855,9.187627767
Australia,J19,Dolostone,1,599,-1.85,-9.75,-1.251536885,-0.070750063,,-2.03,,0.407918309,78.11761004,4063.79541,0.235347061,9.962277545
Australia,J19,Dolostone,1,619.8,3.14,-9.04,-1.168838115,-0.030393093,,-2.84,,0.392007775,23.10706103,2552.860327,0.579648649,6.512269628
Australia,J19,Dolostone,1,629.3,2.58,-9.89,-0.936651639,0.08291366,,-1.26,,0.069355431,868.262722,15093.88028,0.085344664,217.6308338
Australia,J19,Dolostone,1,667.9,0.26,-3.28,-1.185409836,-0.038479839,,-1.66,,0.121563126,931.579681,10323.18731,0.15659455,84.92038375
Australia,J200,Limestone,5,0,-10.14,-15.27,-0.845265168,0.119677103,,,,0.2974588,25.72,7005.6676,,23.55172414
Australia,J200,Limestone,5,9.7,-9.82,-15.03,-0.692870612,0.193655043,,,,0.2446656,19.44,5831.1968,,23.83333333
Australia,J200,Limestone,5,21.5,-8.91,-14.09,,,,,,0.307875,26.25,5315.975,,17.26666667
Australia,J200,Limestone,5,31.5,-8.99,-14.84,-0.733719846,0.173825318,,,,0.2977227,26.63,5502.7368,,18.48275862
Australia,J200,Limestone,5,45.4,-8.66,-14.93,-0.905878047,0.090253375,,,,0.3675348,20.93,3573.255,,9.722222222
Australia,J200,Limestone,5,55.2,-8.77,-15.06,-1.153122777,-0.029768338,,,,0.45945,21,3103.84,,6.755555556
Australia,J200,Limestone,5,65.5,-8.48,-14.74,-0.796828783,0.143189911,,,,0.37703,19,2598.45,,6.891891892
Australia,J200,Limestone,5,75.4,-7.79,-14.32,-1.19719784,-0.051164,,,,0.6195472,50.08,2919.2224,,4.711864407
Australia,J200,Limestone,5,90.1,-7.75,-14.7,-1.388627528,-0.144091033,,,,0.903261,14.9,1684.734,,1.865168539
Australia,J200,Limestone,5,102.3,-7.43,-14.45,-1.429662947,-0.164011139,,,,1.01973,19.73,1611.1734,,1.58
Australia,J200,Limestone,5,111.1,-7.43,-14.04,-1.020658475,0.034534721,,,,0.4800956,21.48,2941.8624,,6.127659574
Australia,J200,Limestone,5,136.1,-7.87,-14.23,-1.291758796,-0.097067377,,,,0.5850651,26.43,1642.288,,2.807017544
Australia,J200,Limestone,5,156.3,-7.61,-13.04,-1.467597804,-0.182426118,,,,0.7762412,21.37,1532.055,,1.973684211
Australia,J200,Limestone,5,166.8,-7.68,-13.86,-1.495748909,-0.196091703,,,,0.9603416,21.64,1471.1616,,1.531914894
Australia,J200,Limestone,5,178.3,-7.35,-13.05,-1.517551596,-0.206675532,,,,0.9938911,24.63,1342.2653,,1.350515464
Australia,J200,Limestone,5,191.6,-7.21,-13.47,-1.593895061,-0.243735467,,,,0.9159524,29.16,1296.7416,,1.415730337
Australia,J200,Limestone,5,209,-7.5,-13.09,-1.82688068,-0.356835281,,,,0.6826764,18.92,1691.4072,,2.47761194
Australia,J200,Limestone,5,229.9,-7.85,-13.34,-1.636372799,-0.264355728,,,,0.6304532,16.86,2064.2258,,3.274193548
Australia,J200,Limestone,5,240.4,-8.19,-14.12,-1.738754679,-0.31405567,,,,1.318889,14.53,1410.1967,,1.069230769
Australia,J200,Limestone,5,252.8,-7.67,-13.28,-1.584649174,-0.239247172,,,,0.8682495,21.47,1624.1373,,1.870588235
Australia,J200,Limestone,5,264,-7.68,-13.4,-1.789259779,-0.338572708,,,,1.2087425,15.75,1117.325,,0.924369748
Australia,J200,Limestone,3,278.1,-7.43,-13.17,-1.899167999,-0.391926213,,,,1.2144188,20.52,989.9044,,0.81512605
Australia,J200,Limestone,3,284.3,-7.49,-13.45,-1.793658823,-0.340708167,,,,1.088355,26.75,1324.5075,,1.216981132
Australia,J200,Limestone,3,297.8,-7.4,-13.26,-1.90867277,-0.396540179,,,,1.489845,13.5,983.095,,0.659863946
Australia,J200,Limestone,3,313.3,-7.66,-13.42,-1.689239224,-0.290019041,,,,0.988527,19.1,1773.234,,1.793814433
Australia,J200,Limestone,3,328.5,-7.22,-13.31,-1.919403521,-0.401749282,,,,1.973517,12.06,1346.0398,,0.682051282
Australia,J200,Limestone,3,339.6,-7.05,-13.42,-1.823082605,-0.354991556,,,,1.5519096,14.32,1470.764,,0.947712418
Australia,J200,Limestone,3,353.1,-8.1,-13.93,-1.37316161,-0.136583306,,,,0.9593828,20.62,4429.4908,,4.617021277
Australia,J200,Limestone,3,371.9,-7.47,-13.61,-1.51969476,-0.207715903,,,,1.1190921,26.69,2823.3975,,2.52293578
Australia,J200,Limestone,3,387.1,-7.95,-13.54,-1.239553167,-0.071724838,,,,0.571732,20.95,5421.2445,,9.482142857
Australia,J200,Limestone,3,399,-7.64,-12.82,-1.23467087,-0.069354791,,,,0.6670464,42.26,4189.8852,,6.28125
Australia,J200,Limestone,3,410.8,-7.09,-13.09,-1.541743651,-0.218419248,,,,0.7665825,22.11,2453.064,,3.2
Australia,J200,Limestone,3,419.5,-6.45,-12.34,-1.683395364,-0.287182215,,,,1.6345525,15.25,1126.9275,,0.689440994
Australia,J200,Limestone,3,430.1,-6.6,-12.19,-1.593810781,-0.243694554,,,,1.220232,16.86,1525.29,,1.25
Australia,J200,Limestone,3,440.6,-6.34,-11.69,-1.619966503,-0.256391506,,,,1.732572,13.2,830.824,,0.479532164
Australia,J200,Limestone,3,451.3,-6.17,-11.44,-1.566043703,-0.23021539,,,,1.5639778,15.57,1025.7257,,0.655844156
Australia,J200,Limestone,3,461.4,-6.22,-11.43,-1.485406855,-0.191071289,,,,1.0304222,20.22,1775.1828,,1.722772277
Australia,J200,Limestone,3,471.8,-6.02,-11.33,-1.47505128,-0.186044311,,,,1.117622,16.02,1280.1852,,1.145454545
Australia,J200,Limestone,3,488.7,-5.37,-11.02,-1.604142253,-0.248709832,,,,1.6097988,18.86,896.5968,,0.556962025
Australia,J200,Limestone,3,499.8,-5.09,-10.25,-1.600978232,-0.247173899,,,,2.0967444,12.92,567.2352,,0.270531401
Australia,J200,Limestone,3,509.4,-4.56,-10.14,-1.459135101,-0.17831801,,,,1.2938656,43.44,605.1952,,0.467741935
Australia,J200,Limestone,3,519.1,-4.36,-11.34,-1.378964016,-0.139400008,,,,0.8418776,26.68,1078.014,,1.280487805
Australia,J200,Limestone,3,529.5,-3.4,-12.24,-1.341856115,-0.121386463,,,,0.7073949,25.21,1968.4032,,2.782608696
Australia,J200,Limestone,3,539.9,-2.35,-12.53,-1.149688737,-0.028101329,,,,0.629928,49.88,2939.664,,4.666666667
Australia,J200,Limestone,3,549.8,-0.93,-13.2,-1.210449993,-0.057597084,,,,0.5890428,90.82,4897.7818,,8.314814815
Australia,J200,Limestone,3,553.4,-0.94,-12.8,-0.918679695,0.084038983,,,,0.4156635,187.61,8158.8807,,19.62857143
Australia,J200,Limestone,1,613.6,-1.17,-13.34,-1.159429581,-0.032829894,,,,0.3336352,42.61,5129.6412,,15.375
Australia,J200,Limestone,1,618.8,0.94,-8.47,-1.062554534,0.014196828,,,,0.3371148,21.56,878.5416,,2.606060606
Australia,J73,Limestone,5,7.5,-4.08,-4.67,-0.939020492,0.081758491,,-2.4,,0.248325353,30.76668039,20296.94406,0.756560771,81.73528725
Australia,J73,Limestone,5,23,-11.65,-13.29,-0.933247951,0.084575098,,-2.43,,0.33735795,28.84963024,8144.425107,0.143006339,24.14179096
Australia,J73,Limestone,5,51.8,-9.98,-13.74,-0.799907787,0.149644771,,-2.77,,0.206568284,18.67095801,6019.155195,1.183908429,29.13881588
Australia,J73,Limestone,5,70.1,-8.86,-13.38,-0.821463115,0.13912644,,-3.44,,0.246511214,13.00800849,4886.840559,0.121150863,19.82400914
Australia,J73,Limestone,5,90.8,-8.17,-13.13,-1.020776639,0.041860837,,-2.96,,0.319132979,18.97082062,2183.005366,0.095469768,6.840425495
Australia,J73,Limestone,5,101.6,-7.34,-12.97,,,,-2.51,,0.841362239,16.10769692,1415.807772,6.471776912,1.682756495
Australia,J73,Limestone,5,117.9,-7.33,-12.5,-1.287940574,-0.088514512,,-2.66,,0.782224114,21.06196033,1686.655028,2.425596495,2.156229906
Australia,J73,Limestone,5,123.5,-7.44,-12.56,-1.432256148,-0.158941317,,-2.72,,0.733876782,20.43448175,2156.384291,3.06136525,2.938346523
Australia,J73,Limestone,5,136.2,-7.58,-12.46,-1.600360656,-0.24097592,,-2.29,,0.718122441,27.54985398,2053.998701,1.788339343,2.860234667
Australia,J73,Limestone,5,149.5,-7.45,-12.25,-1.585053279,-0.233506473,,-2.8,,0.82443792,19.60899786,1472.540958,2.118541885,1.786115027
Australia,J73,Limestone,5,168.4,-7.22,-12.4,-1.620782787,-0.250942095,,-2.69,,0.70723357,19.22007167,1402.240446,3.633135682,1.982711943
Australia,J73,Limestone,5,178.7,-7.35,-12.23,-1.642432377,-0.261506978,,-2.72,,0.732893337,17.52260674,1471.036586,2.480596045,2.007163269
Australia,J73,Limestone,5,193.6,-7.3,-12.06,-1.598780738,-0.240205113,,-2.15,,0.969142286,22.03677792,1794.570143,4.01930617,1.85170967
Australia,J73,Limestone,5,206.5,-5.73,-11.26,-1.557901639,-0.220256472,,-2.25,,0.780394493,24.16334787,1566.912029,1.893666446,2.007846087
Australia,J73,Limestone,5,220.9,-6.97,-11.5,-1.567803279,-0.225088079,,-2.82,,0.64388419,21.68848742,1646.222158,1.996784245,2.556705357
Australia,J73,Limestone,3,238.4,-7.41,-11.95,-1.56247541,-0.222488144,,-2.82,,0.63814124,21.33717691,2343.854851,1.438252434,3.672940572
Australia,J73,Limestone,3,255.1,-7.79,-11.88,-1.441711066,-0.163554605,,-2.46,,0.592760003,28.69521626,3469.571759,1.337557601,5.853248771
Australia,J73,Limestone,3,277.8,-7.73,-11.51,-1.554852459,-0.218767802,,-2.52,,0.751384859,18.56986144,3367.487488,1.159217994,4.481707939
Australia,J73,Limestone,3,306.6,-7.65,-10.43,-1.586569672,-0.234246416,,-3.06,,0.553556535,16.46914267,2979.637797,0.581285899,5.382716324
Australia,J73,Limestone,3,316.6,-7.08,-10.58,-1.653881148,-0.267093622,,,,0.685058151,14.98226538,2194.371326,0.843113131,3.203189865
Australia,J73,Limestone,3,326.1,-6.91,-10.83,-1.559366803,-0.220970618,,-2.71,,0.843652341,19.00985546,2164.883479,0.959855519,2.566084836
Australia,J73,Limestone,3,336.2,-6.41,-10.7,-1.852647541,-0.364091974,,,,1.063371314,20.59754616,1491.504942,1.551376135,1.402619125
Australia,J73,Limestone,3,349,-6.22,-10.13,-1.741803279,-0.31,,,,1.853650943,12.62781748,1173.518578,1.471442208,0.633084984
Australia,J73,Limestone,3,355.5,-6.58,-10.03,-1.610940574,-0.246138918,,-2.18,,0.792876873,36.68679881,2746.286074,1.653588686,3.463698044
Australia,J73,Limestone,3,365.4,-6.14,-10.48,,,,-2.07,,4.001295259,27.23871855,1854.281198,1.217721727,0.463420237
Australia,J73,Limestone,3,377.5,-6.31,-10.54,-1.217090164,-0.053939776,,,,1.071726209,16.74768053,1917.233315,1.082709197,1.788920807
Australia,J73,Limestone,3,382.1,-5.96,-10.03,-1.618852459,-0.25,,-2.51,,1.091055584,16.4406371,1997.77793,0.688201829,1.831050553
Australia,J73,Limestone,3,392.4,-5.73,-9.79,,,,-2.27,,1.05179705,29.91620196,2640.046754,0.838396786,2.510034378
Australia,J73,Limestone,3,402.2,-5.56,-10.14,,,,-2.42,,1.923058123,26.02059495,2131.733339,0.940573024,1.108512173
Australia,J73,Limestone,3,411.3,-5.03,-8.72,-1.557377049,-0.22,,-1.77,,1.110003997,190.2285409,2963.071304,1.689565714,2.669423995
Australia,J73,Limestone,3,422.6,-4.18,-9.48,-1.510866803,-0.197303357,,-1.97,,0.938751113,78.94085922,2959.668198,1.080686335,3.152771972
Australia,J73,Limestone,3,432.3,-3.21,-8.72,-0.988385246,0.05766789,,-1.78,,0.430719098,200.0620969,5144.499658,0.670391633,11.94397853
Australia,J73,Limestone,3,441.7,-0.89,-9.43,-0.806848361,0.146257698,,-1.85,,0.435053765,110.1923104,2718.391008,0.310763505,6.248402443
