SampName,SampCategory,SampSubCategory,SampNum,Mineralogy,Mineralogy2,Date,Time,AnalysisID,RepliicateID,MassSpec,rxnTemp,SampYN,RefYN,Bad,D47TE,AFF,ARF_ID1,ARF_ID2,ARF_ID3,d45,sd_d45,d46,sd_d46,d47,sd_d47,d48,sd_d48,d49,sd_d49,d13C_wg_VPDB,d18O_wg_VSMOW,d13C,se_13,d18O,se_18,AFF_d18O,Final_d13Ccarb,Final_d18Ocarb_VSMOW,D47,sd_D47,se_D47,D48,sd_D48,se_D48,D49,sd_D49,se_D49,SlopeEGL,SlopeETF,IntETF,D47rfac
KDW2_59.0,Sample,NA,NA,Dolomite,NA,,,3796,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20171229,NA,NA,7.047268,NA,11.332361,NA,18.231512,NA,22.697545,NA,41.283004,NA,-3.621,25.432,3.476285,,37.046549,,1.0087142,3.476285,27.16948815774618,-0.256413,NA,0.016283069530200162,-0.09342,NA,NA,10.884971,NA,NA,NA,NA,NA,0.496325
ETH-1,carbSTD,ETH-3,NA,Calcite,NA,,,3797,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20171229,NA,NA,5.702682,NA,11.909221,NA,17.092616,NA,23.803395,NA,41.794756,NA,-3.621,25.432,2.021523,,37.641845,,1.0087142,2.021523,28.969558220116483,-0.557802,NA,0.014113425271844659,-0.15317,NA,NA,11.688323,NA,NA,NA,NA,NA,0.194639
ETH-4,carbSTD,ETH-4,NA,Calcite,NA,,,3798,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20171229,NA,NA,-6.350105,NA,-4.937924,NA,-11.664085,NA,-9.757178,NA,2.468982,NA,-3.621,25.432,-10.209201,,20.375638,,1.0087142,-10.209201,11.703351220116478,-0.293689,NA,0.010455918920337419,0.095165,NA,NA,19.163629,NA,NA,NA,NA,NA,0.451158
KDW2_59.0,carbSTD,IAEA-C2,NA,Dolomite,NA,,,3799,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20171229,NA,NA,7.037104,NA,11.282159,NA,18.169292,NA,22.562909,NA,39.040322,NA,-3.621,25.432,3.467289,,36.995039,,1.0087142,3.467289,27.11797815774618,-0.258301,NA,0.016941486630356613,-0.125792,NA,NA,8.817016,NA,NA,NA,NA,NA,0.494421
NCM,Sample,NA,NA,Calcite,NA,,,3803,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20171229,NA,NA,5.423685,NA,12.369455,NA,17.6178,NA,24.752644,NA,30.119592,NA,-3.621,25.432,1.707184,,38.11494,,1.0087142,1.707184,29.442653220116476,-0.20255,NA,0.011356311309620903,-0.135855,NA,NA,-0.247377,NA,NA,NA,NA,NA,0.550025
NCM,Sample,NA,NA,Calcite,NA,,,3804,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20171229,NA,NA,5.777956,NA,12.235031,NA,17.595358,NA,24.532457,NA,36.870367,NA,-3.621,25.432,2.089838,,37.976124,,1.0087142,2.089838,29.303837220116478,-0.457404,NA,0.01493860877865644,-0.085168,NA,NA,6.189204,NA,NA,NA,NA,NA,0.295168
NCM,carbSTD,ETH-4,NA,Calcite,NA,,,3805,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20171229,NA,NA,5.793873,NA,12.23962,NA,17.544049,NA,24.334951,NA,20.037956,NA,-3.621,25.432,2.10664,,37.980798,,1.0087142,2.10664,29.30851122011648,-0.528575,NA,0.01450152011918399,-0.286992,NA,NA,-10.170645,NA,NA,NA,NA,NA,0.223984
NCM,Sample,NA,NA,Calcite,NA,,,3806,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20171229,NA,NA,5.798997,NA,12.272061,NA,17.640273,NA,24.47713,NA,40.619744,NA,-3.621,25.432,2.110915,,38.014088,,1.0087142,2.110915,29.34180122011648,-0.470809,NA,0.01618851441447552,-0.212316,NA,NA,9.732535,NA,NA,NA,NA,NA,0.281776
NCM,carbSTD,ETH-3,NA,Calcite,NA,,,3807,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20171229,NA,NA,5.78422,NA,12.258365,NA,17.580417,NA,24.472002,NA,29.930099,NA,-3.621,25.432,2.095661,,38.000063,,1.0087142,2.095661,29.327776220116476,-0.501155,NA,0.012828691246596455,-0.190266,NA,NA,-0.597607,NA,NA,NA,NA,NA,0.251414
NCM,Sample,NA,NA,Calcite,NA,,,3808,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20171229,NA,NA,5.791733,NA,12.237525,NA,17.63479,NA,24.466009,NA,36.765929,NA,-3.621,25.432,2.104436,,37.978652,,1.0087142,2.104436,29.306365220116476,-0.435218,NA,0.013668560009309315,-0.154946,NA,NA,6.068299,NA,NA,NA,NA,NA,0.317364
NCM,carbSTD,ETH-1,NA,Calcite,NA,,,3809,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20171229,NA,NA,5.741988,NA,12.085363,NA,17.356607,NA,23.877169,NA,36.555653,NA,-3.621,25.432,2.056975,,37.822569,,1.0087142,2.056975,29.15028222011648,-0.509753,NA,0.015799491930599586,-0.429141,NA,NA,6.214481,NA,NA,NA,NA,NA,0.242757
NCM,carbSTD,IAEA-C2,NA,Calcite,NA,,,3810,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20171229,NA,NA,5.771562,NA,12.192771,NA,17.497939,NA,24.210014,NA,29.158017,NA,-3.621,25.432,2.084569,,37.932758,,1.0087142,2.084569,29.26047122011648,-0.505514,NA,0.01635005531320902,-0.316393,NA,NA,-1.20623,NA,NA,NA,NA,NA,0.247033
NCM,Sample,NA,NA,Calcite,NA,,,3811,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20171229,NA,NA,5.786907,NA,12.219216,NA,17.570946,NA,24.343084,NA,30.969682,NA,-3.621,25.432,2.099961,,37.959869,,1.0087142,2.099961,29.287582220116477,-0.475206,NA,0.012337737827760454,-0.23875,NA,NA,0.48435,NA,NA,NA,NA,NA,0.27736
NCM,carbSTD,ETH-4,NA,Calcite,NA,,,3812,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20171229,NA,NA,5.800547,NA,12.254918,NA,17.590697,NA,24.324259,NA,42.836547,NA,-3.621,25.432,2.113196,,37.996486,,1.0087142,2.113196,29.324199220116476,-0.504449,NA,0.01396285133390364,-0.327644,NA,NA,11.915554,NA,NA,NA,NA,NA,0.248122
ETH-1,carbSTD,IAEA-C2,NA,Calcite,NA,8/06/15 18,32:39,5952,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,5.133788,NA,12.143787,NA,16.516978,NA,24.057674,NA,-37.667802,NA,-3.027,25.064,2.003006,0.001,37.507209,0.001,1.0087142,2.003006,28.834922220116482,-0.767973,NA,0.01118647035577561,-0.36834,NA,NA,-65.340092,NA,NA,NA,NA,NA,0.233386
ETH-4,Sample,NA,NA,Calcite,NA,8/06/15 19,53:39,5953,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,-6.898172,NA,-4.622782,NA,-12.180831,NA,-8.860651,NA,-65.609627,NA,-3.027,25.064,-10.215655,0.001,20.32983,0.002,1.0087142,-10.215655,11.65754322011648,-0.558749,NA,0.013508699401941989,0.366862,NA,NA,-50.081409,NA,NA,NA,NA,NA,0.457616
ETH-3,carbSTD,ETH-2,NA,Calcite,NA,8/06/15 21,14:14,5954,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,4.814674,NA,12.594844,NA,17.001335,NA,25.083212,NA,-27.860563,NA,-3.027,25.064,1.646049,0.001,37.970812,0.003,1.0087142,1.646049,29.29852522011648,-0.40229,NA,0.01620744335397812,-0.258526,NA,NA,-56.32192,NA,NA,NA,NA,NA,0.623079
ETH-2,Sample,NA,NA,Calcite,NA,8/06/15 22,34:13,5955,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,-6.844451,NA,-4.56336,NA,-12.271782,NA,-9.455875,NA,-60.752196,NA,-3.027,25.064,-10.160541,0.001,20.390683,0.002,1.0087142,-10.160541,11.718396220116478,-0.765187,NA,0.011335482169164414,-0.35326,NA,NA,-45.3103,NA,NA,NA,NA,NA,0.237615
IAEA-C1,Sample,NA,NA,Calcite,NA,8/06/16 00,32:41,5956,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,5.532083,NA,12.06301,NA,16.903987,NA,23.776721,NA,-32.329692,NA,-3.027,25.064,2.430863,0.001,37.423391,0.002,1.0087142,2.430863,28.75110422011648,-0.717598,NA,0.012205556920457711,-0.483056,NA,NA,-60.404816,NA,NA,NA,NA,NA,0.287054
KG92_24,Sample,NA,NA,Dolomite,NA,8/06/16 03,13:06,5958,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,1.829699,NA,9.103093,NA,10.312199,NA,18.070483,NA,-34.539684,NA,-3.027,25.064,-1.410243,0.001,34.394648,0.003,1.0087142,-1.410243,24.517587157746178,-0.535843,NA,0.012107880355164233,-0.21464,NA,NA,-53.425843,NA,NA,NA,NA,NA,0.481042
CYC17-49B A,Sample,NA,NA,Calcite,NA,8/06/16 04,33:37,5959,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,9.019621,NA,16.750238,NA,25.496083,NA,33.350445,NA,-23.84184,NA,-3.027,25.064,5.979729,0.001,42.225115,0.003,1.0087142,5.979729,33.55282822011648,-0.418776,NA,0.015226320975677344,-0.416472,NA,NA,-64.189782,NA,NA,NA,NA,NA,0.605138
ETH-3,Sample,NA,NA,Calcite,NA,8/06/16 07,15:05,5961,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,4.848527,NA,12.663049,NA,17.104607,NA,25.20302,NA,-25.091466,NA,-3.027,25.064,1.679664,0.001,38.040723,0.003,1.0087142,1.679664,29.36843622011648,-0.401727,NA,0.012570011583130617,-0.27636,NA,NA,-53.793116,NA,NA,NA,NA,NA,0.623674
PK99_KT3A,Sample,NA,NA,Dolomite,NA,8/06/16 08,35:28,5962,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,-0.061003,NA,8.821514,NA,8.063689,NA,17.392785,NA,-37.4223,NA,-3.027,25.064,-3.416889,0.001,34.1101,0.003,1.0087142,-3.416889,24.233039157746184,-0.540566,NA,0.011285148896462562,-0.322363,NA,NA,-53.831327,NA,NA,NA,NA,NA,0.476108
CYC17-49B B,carbSTD,ETH-2,NA,Calcite,NA,8/06/16 09,55:33,5963,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,9.126474,NA,16.716188,NA,25.659871,NA,33.337033,NA,-18.343426,NA,-3.027,25.064,6.094964,0.001,42.189924,0.004,1.0087142,6.094964,33.51763722011648,-0.335411,NA,0.011136105155785819,-0.362492,NA,NA,-58.962879,NA,NA,NA,NA,NA,0.693974
G3_129_f_A,carbSTD,ETH-1,NA,Dolomite,NA,8/06/16 11,15:39,5964,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,8.244358,NA,11.221404,NA,19.075065,NA,22.326825,NA,-26.370815,NA,-3.027,25.064,5.355142,0.001,36.553446,0.003,1.0087142,5.355142,26.676385157746182,-0.545718,NA,0.015173532544265627,-0.236504,NA,NA,-55.785765,NA,NA,NA,NA,NA,0.470134
ETH-2,Sample,NA,NA,Calcite,NA,8/06/16 12,35:51,5965,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,-6.850244,NA,-4.576075,NA,-12.328277,NA,-9.35719,NA,-60.905144,NA,-3.027,25.064,-10.166251,0.001,20.377648,0.002,1.0087142,-10.166251,11.70536122011648,-0.803779,NA,0.012366269387715779,-0.228128,NA,NA,-45.435869,NA,NA,NA,NA,NA,0.196489
ETH-1,carbSTD,ETH-1,NA,Calcite,NA,8/06/16 14,36:58,5966,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,5.129076,NA,12.132101,NA,16.487946,NA,23.998075,NA,-28.597717,NA,-3.027,25.064,1.998407,0.001,37.495229,0.002,1.0087142,1.998407,28.82294222011648,-0.780336,NA,0.013462006380930352,-0.403436,NA,NA,-56.504701,NA,NA,NA,NA,NA,0.220211
CYC17-49B C,Sample,NA,NA,Calcite,NA,8/06/16 15,59:34,5967,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,9.107538,NA,18.212923,NA,27.062757,NA,36.417956,NA,-22.149666,NA,-3.027,25.064,6.020044,0.001,43.725863,0.002,1.0087142,6.020044,35.053576220116476,-0.395528,NA,0.010834029641942642,-0.327503,NA,NA,-65.298879,NA,NA,NA,NA,NA,0.629845
PK99_KT4C_A,carbSTD,IAEA-C2,NA,Dolomite,NA,8/06/16 18,00:18,5968,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,-0.043708,NA,9.011014,NA,8.261853,NA,17.932212,NA,-56.737671,NA,-3.027,25.064,-3.405395,0.001,34.304519,0.001,1.0087142,-3.405395,24.42745815774618,-0.546503,NA,0.012187427808337268,-0.167987,NA,NA,-73.176651,NA,NA,NA,NA,NA,0.469772
CYC17-49B D,Sample,NA,NA,Calcite,NA,8/06/16 20,39:32,5969,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,7.382803,NA,13.235167,NA,20.322944,NA,26.385026,NA,-36.790226,NA,-3.027,25.064,4.362243,0.001,38.621901,0.003,1.0087142,4.362243,29.94961422011648,-0.39629,NA,0.0119979053629801,-0.253668,NA,NA,-68.687516,NA,NA,NA,NA,NA,0.629328
ETH-4,Sample,NA,NA,Calcite,NA,8/06/16 22,02:28,5970,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,-6.91364,NA,-4.658891,NA,-12.218619,NA,-9.438338,NA,-70.475965,NA,-3.027,25.064,-10.230822,0.018,20.292811,0.011,1.0087142,-10.230822,11.62052422011648,-0.545276,NA,0.011275027810763151,-0.143662,NA,NA,-54.945565,NA,NA,NA,NA,NA,0.471976
ETH-3,carbSTD,IAEA-C2,NA,Calcite,NA,8/06/16 23,25:00,5971,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,4.847633,NA,12.667747,NA,17.098432,NA,25.167565,NA,-33.290433,NA,-3.027,25.064,1.678538,0.001,38.045546,0.002,1.0087142,1.678538,29.37325922011648,-0.411438,NA,0.012359734793745516,-0.320209,NA,NA,-61.758367,NA,NA,NA,NA,NA,0.613326
KG92_21,carbSTD,ETH-4,NA,Dolomite,NA,8/06/17 00,45:21,5972,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,1.939004,NA,9.497528,NA,10.819508,NA,18.878501,NA,-33.435878,NA,-3.027,25.064,-1.308112,0.009,34.79915,0.047,1.0087142,-1.308112,24.92208915774618,-0.530615,NA,0.010912493517249619,-0.202882,NA,NA,-53.181191,NA,NA,NA,NA,NA,0.486592
CYC18-14B A,carbSTD,ETH-4,NA,Calcite,NA,8/06/17 02,08:30,5973,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,8.96367,NA,15.929465,NA,24.624393,NA,31.687395,NA,-24.818653,NA,-3.027,25.064,5.950063,0.001,41.382999,0.002,1.0087142,5.950063,32.71071222011648,-0.417925,NA,0.011226985406435378,-0.411991,NA,NA,-63.58603,NA,NA,NA,NA,NA,0.606083
88_WI_68_B,Sample,NA,NA,Dolomite,NA,8/06/17 03,28:54,5974,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,7.362727,NA,6.799337,NA,13.754464,NA,13.518729,NA,-42.632236,NA,-3.027,25.064,4.576931,0.001,32.017751,0.002,1.0087142,4.576931,22.140690157746178,-0.568788,NA,0.01310959348611078,-0.12442,NA,NA,-62.651467,NA,NA,NA,NA,NA,0.445782
ETH-2,Sample,NA,NA,Calcite,NA,8/06/17 04,49:44,5975,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,-6.828782,NA,-4.50884,NA,-12.235998,NA,-9.283138,NA,-61.418312,NA,-3.027,25.064,-10.145839,0.001,20.446593,0.002,1.0087142,-10.145839,11.774306220116479,-0.799055,NA,0.010413089916764401,-0.288447,NA,NA,-46.106073,NA,NA,NA,NA,NA,0.20152
ETH-1,carbSTD,ETH-3,NA,Calcite,NA,8/06/17 06,12:50,5976,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,5.158357,NA,12.265043,NA,16.622284,NA,24.330106,NA,-39.300288,NA,-3.027,25.064,2.024772,0.009,37.631581,0.021,1.0087142,2.024772,28.959294220116476,-0.807349,NA,0.012557160270932186,-0.341941,NA,NA,-67.169562,NA,NA,NA,NA,NA,0.191418
CYC18-14B B,carbSTD,ETH-3,NA,Calcite,NA,8/06/17 07,35:38,5977,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,8.76458,NA,15.466635,NA,23.936034,NA,30.853405,NA,-31.833431,NA,-3.027,25.064,5.754611,0.001,40.908525,0.002,1.0087142,5.754611,32.236238220116476,-0.438358,NA,0.01187851160710222,-0.309377,NA,NA,-69.293377,NA,NA,NA,NA,NA,0.584338
PK99_KT4C_B,Sample,NA,NA,Dolomite,NA,8/06/17 08,58:42,5978,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,0.066535,NA,9.09143,NA,8.483984,NA,18.036437,NA,-40.732213,NA,-3.027,25.064,-3.29074,0.001,34.386782,0.002,1.0087142,-3.29074,24.509721157746178,-0.518323,NA,0.009238607950610728,-0.224981,NA,NA,-57.708453,NA,NA,NA,NA,NA,0.499794
CYC16-045B A,carbSTD,IAEA-C1,NA,Calcite,NA,8/06/17 10,19:46,5979,NA,Nu_Perspective,70,NA,N,0,0.2085,0,20180615,NA,NA,5.613187,NA,17.818226,NA,23.040772,NA,35.576395,NA,-19.625413,NA,-3.027,25.064,2.306732,0.001,43.329008,0.003,1.0087142,2.306732,34.65672122011648,-0.359439,NA,0.011408559885642051,-0.364418,NA,NA,-58.698544,NA,NA,NA,NA,NA,0.668481
ETH-3,Sample,NA,NA,Calcite,NA,8/06/17 11,43:05,5980,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,4.860245,NA,12.726068,NA,17.17674,NA,25.309284,NA,-32.593242,NA,-3.027,25.064,1.689856,0.001,38.105363,0.001,1.0087142,1.689856,29.433076220116476,-0.404022,NA,0.011965120622377638,-0.297166,NA,NA,-61.200515,NA,NA,NA,NA,NA,0.621226
ETH-1,Sample,NA,NA,Calcite,NA,8/06/17 13,05:56,5981,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,5.159433,NA,12.287315,NA,16.654607,NA,24.299922,NA,-32.378101,NA,-3.027,25.064,2.025104,0.001,37.654433,0.002,1.0087142,2.025104,28.982146220116476,-0.798298,NA,0.011853049672959309,-0.415385,NA,NA,-60.489877,NA,NA,NA,NA,NA,0.201061
IAEA-C2,Sample,NA,NA,Calcite,NA,8/06/17 14,26:56,5982,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,-4.613585,NA,5.366127,NA,0.100729,NA,10.43829,NA,-52.54631,NA,-3.027,25.064,-8.146599,0.001,30.574865,0.002,1.0087142,-8.146599,21.902578220116478,-0.38985,NA,0.010933204224336643,-0.319375,NA,NA,-57.825719,NA,NA,NA,NA,NA,0.637076
CYC15-045B B,carbSTD,ETH-3,NA,Calcite,NA,8/06/17 17,04:08,5984,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,5.999017,NA,14.626814,NA,20.272039,NA,29.130321,NA,-37.759197,NA,-3.027,25.064,2.835074,0.001,40.053187,0.003,1.0087142,2.835074,31.38090022011648,-0.377641,NA,0.012261268277887394,-0.327563,NA,NA,-70.770397,NA,NA,NA,NA,NA,0.649204
ETH-4,carbSTD,ETH-4,NA,Calcite,NA,8/06/17 19,46:26,5985,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,-6.92223,NA,-4.625942,NA,-12.23419,NA,-9.42796,NA,-79.796961,NA,-3.027,25.064,-10.241203,0.011,20.326643,0.007,1.0087142,-10.241203,11.65435622011648,-0.584637,NA,0.012404342066923498,-0.199381,NA,NA,-64.474524,NA,NA,NA,NA,NA,0.430029
ETH-2,Sample,NA,NA,Calcite,NA,8/06/17 21,48:00,5986,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,-6.897248,NA,-4.594039,NA,-12.388688,NA,-9.371329,NA,-76.724261,NA,-3.027,25.064,-10.215731,0.001,20.359323,0.002,1.0087142,-10.215731,11.687036220116479,-0.798377,NA,0.010506637931024042,-0.206312,NA,NA,-61.43494,NA,NA,NA,NA,NA,0.202249
CYC16-045B B,carbSTD,ETH-1,NA,Calcite,NA,8/06/17 23,11:15,5987,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,6.028689,NA,14.711403,NA,20.397452,NA,29.213824,NA,-31.224868,NA,-3.027,25.064,2.863631,0.001,40.13992,0.002,1.0087142,2.863631,31.467633220116475,-0.367123,NA,0.012057758247361848,-0.413127,NA,NA,-64.642889,NA,NA,NA,NA,NA,0.660408
CYC15-025B A,carbSTD,ETH-2,NA,Calcite,NA,8/06/18 01,13:14,5988,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,6.447812,NA,18.326586,NA,24.405051,NA,36.500567,NA,-33.495067,NA,-3.027,25.064,3.178522,0.014,43.848719,0.043,1.0087142,3.178522,35.17643222011648,-0.373611,NA,0.012766145763316484,-0.471013,NA,NA,-73.744873,NA,NA,NA,NA,NA,0.653319
CYC15-025B A,carbSTD,ETH-3,NA,Calcite,NA,8/06/18 02,35:53,5989,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,6.430034,NA,18.353157,NA,24.439507,NA,36.627166,NA,-25.155211,NA,-3.027,25.064,3.158586,0.001,43.876027,0.002,1.0087142,3.158586,35.20374022011648,-0.347415,NA,0.013111088232580777,-0.401095,NA,NA,-65.782641,NA,NA,NA,NA,NA,0.681235
ETH-3,carbSTD,IAEA-C1,NA,Calcite,NA,8/06/18 03,58:51,5990,NA,Nu_Perspective,70,NA,N,0,0.2085,0,20180615,NA,NA,4.908888,NA,12.88146,NA,17.363141,NA,25.630971,NA,-33.843546,NA,-3.027,25.064,1.736054,0.001,38.264708,0.002,1.0087142,1.736054,29.592421220116478,-0.421563,NA,0.010215955643113327,-0.290326,NA,NA,-62.744835,NA,NA,NA,NA,NA,0.602524
ETH-1,Sample,NA,NA,Calcite,NA,8/06/18 05,21:37,5991,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,5.185663,NA,12.35496,NA,16.748829,NA,24.400653,NA,-30.587598,NA,-3.027,25.064,2.050607,0.001,37.723787,0.002,1.0087142,2.050607,29.05150022011648,-0.798243,NA,0.01267333845251729,-0.450676,NA,NA,-58.901152,NA,NA,NA,NA,NA,0.201117
CYC15-025B B,carbSTD,ETH-2,NA,Calcite,NA,8/06/18 06,44:42,5992,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,6.119244,NA,17.892469,NA,23.655695,NA,35.832024,NA,-25.248958,NA,-3.027,25.064,2.843875,0.001,43.40401,0.002,1.0087142,2.843875,34.73172322011648,-0.349316,NA,0.011948095596778644,-0.263509,NA,NA,-64.733721,NA,NA,NA,NA,NA,0.679243
CYC15-025B B,Sample,NA,NA,Calcite,NA,8/06/18 08,07:40,5993,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,6.266196,NA,17.773497,NA,23.688075,NA,35.43517,NA,-25.838762,NA,-3.027,25.064,3.004991,0.001,43.281582,0.002,1.0087142,3.004991,34.60929522011648,-0.35344,NA,0.012758161200446642,-0.412881,NA,NA,-65.230427,NA,NA,NA,NA,NA,0.674846
CYC15-022B C,carbSTD,ETH-3,NA,Calcite,NA,8/06/18 09,30:39,5994,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,6.495246,NA,19.730214,NA,25.869678,NA,39.493209,NA,-19.529774,NA,-3.027,25.064,3.177846,0.001,45.288965,0.002,1.0087142,3.177846,36.616678220116476,-0.347734,NA,0.011455163996687265,-0.342808,NA,NA,-62.948083,NA,NA,NA,NA,NA,0.680832
ETH-2,carbSTD,ETH-2,NA,Calcite,NA,8/06/18 10,53:46,5995,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,-6.799834,NA,-4.406539,NA,-12.086816,NA,-9.165164,NA,-71.771936,NA,-3.027,25.064,-10.118736,0.001,20.551504,0.002,1.0087142,-10.118736,11.87921722011648,-0.779149,NA,0.011392328403000883,-0.374864,NA,NA,-56.848375,NA,NA,NA,NA,NA,0.222728
ETH-4,carbSTD,ETH-2,NA,Calcite,NA,8/06/18 12,16:48,5996,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,-6.861983,NA,-4.440831,NA,-11.98395,NA,-9.013907,NA,-68.531337,NA,-3.027,25.064,-10.18377,0.001,20.516459,0.002,1.0087142,-10.18377,11.84417222011648,-0.576741,NA,0.010097258574877088,-0.15339,NA,NA,-53.428483,NA,NA,NA,NA,NA,0.438433
MERCK,carbSTD,ETH-1,NA,Calcite,NA,8/06/18 13,39:53,5997,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180615,NA,NA,-36.5764,NA,-1.364248,NA,-39.503452,NA,-2.931717,NA,-91.233419,NA,-3.027,25.064,-41.996357,0.001,23.742326,0.002,1.0087142,-41.996357,15.070039220116477,-0.498773,NA,0.01104480687381717,-0.205981,NA,NA,-51.835552,NA,NA,NA,NA,NA,0.522729
CYC15-022B C,Sample,NA,NA,Calcite,NA,8/06/18 15,02:58,5998,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,6.473183,NA,19.73879,NA,25.800241,NA,39.445904,NA,-28.160202,NA,-3.027,25.064,3.153996,0.001,45.297817,0.003,1.0087142,3.153996,36.62553022011648,-0.401054,NA,0.01291891923995547,-0.405114,NA,NA,-71.189978,NA,NA,NA,NA,NA,0.62401
AD10_233.10_F_2,Sample,NA,NA,Dolomite,NA,8/06/18 16,23:56,5999,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,4.403016,NA,15.06023,NA,19.050381,NA,30.036376,NA,-29.314875,NA,-3.027,25.064,1.116612,0.001,40.501669,0.003,1.0087142,1.116612,30.62460815774618,-0.357613,NA,0.014012358907321316,-0.301719,NA,NA,-61.815988,NA,NA,NA,NA,NA,0.670603
ETH-1,Sample,NA,NA,Calcite,NA,8/06/18 17,47:14,6000,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20180615,NA,NA,5.186951,NA,12.34824,NA,16.724601,NA,24.350616,NA,-39.469421,NA,-3.027,25.064,2.052227,0.001,37.716888,0.002,1.0087142,2.052227,29.044601220116476,-0.816852,NA,0.011108623607812541,-0.48623,NA,NA,-67.512673,NA,NA,NA,NA,NA,0.181285
ETH-1,carbSTD,ETH-2,NA,Calcite,NA,8/06/18 21,49:18,6002,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20180618,NA,NA,5.175538,NA,12.221151,NA,16.616172,NA,24.227691,NA,-34.784806,NA,-3.045,24.98,2.024774,0.001,37.524062,0.003,1.0087142,2.024774,28.85177522011648,-0.788378,NA,0.0101670720787825,-0.355201,NA,NA,-62.722281,NA,NA,NA,NA,NA,0.2152
